customer_tweet_id,customer_text,brand_response,customer_created_at,response_created_at
1751421,Siri always appear out of nowhere when I use my earphone. I didnt do nor press anything. What should I do? @AppleSupport,@527700 We're here to help. What kind of iPhone are you using &amp; what iOS version are you running?,Tue Nov 07 15:23:52 +0000 2017,Tue Nov 07 18:25:00 +0000 2017
2593224,@AppleSupport what’s with the moon next via text https://t.co/nkLtMf7uHn,@224493 Send us a screenshot of the full screen so we can be sure we're providing accurate info based on the context.  We look forward to hearing back from you.,Fri Nov 17 01:53:47 +0000 2017,Fri Nov 17 02:34:26 +0000 2017
797576,@AppleSupport No I didn’t. And it just loads then does nothing.,"@310151 If you go to Settings &gt; General &gt; About and scroll to Version, which iOS version are you using?",Thu Oct 12 15:12:06 +0000 2017,Thu Oct 12 16:01:01 +0000 2017
2060312,@AppleSupport Your upgrade sucks. My 6 runs 10x slower with half the battery life. Thanks,@609359 Let’s team up on this situation. Could you let us know more details via a DM? We’ll keep moving forward from there. https://t.co/GDrqU22YpT,Sat Oct 07 12:51:17 +0000 2017,Sat Oct 07 15:53:00 +0000 2017
1760468,@115858 come out with a new update without this bug so i don’t have the urge to throw my phone ... PLEASE,@529853 We're for you! What kind of issues are you experiencing?,Tue Nov 07 17:40:41 +0000 2017,Tue Nov 07 20:05:01 +0000 2017
694469,@AppleSupport Somebody is using my email address for their Apple ID. How do I remove it?,@285597 We want to help. Let's continue in DM. https://t.co/GDrqU22YpT,Thu Nov 23 10:48:05 +0000 2017,Thu Nov 23 15:31:02 +0000 2017
2831720,@AppleSupport That’s exactly what I did. Set it up as a new iPhone phone and it still freezes. 😞,@616023 We'd like to look into this in more detail. Send us a DM and we'll continue from there: https://t.co/GDrqU22YpT,Mon Nov 27 16:07:39 +0000 2017,Mon Nov 27 16:23:39 +0000 2017
656277,@115858 fuck  u! U broke my gfs phone now I can’t talk to her for awhile. #helpabrokebitchout,"@276134 We'd be happy to help. Please send us a DM, so we can gather a few more details. https://t.co/GDrqU22YpT",Thu Oct 05 04:13:13 +0000 2017,Thu Oct 05 12:48:00 +0000 2017
94800,Hey @115858 @AppleSupport I’m getting really fed up that my phone keeps doing this all day long. This is NOT okay 😡😡😡😡 https://t.co/AepFKjsHXn,"@132411 We're here to help. Can you tell us which iPhone and version of software you're using? Also, can you give us some more details about what has been happening and when this began?",Thu Nov 30 15:04:43 +0000 2017,Thu Nov 30 16:05:33 +0000 2017
612842,"@AppleSupport oh hey @AppleSupport how am i supposed to make a genius bar appt if i can't 2 factor authenticate my login since, oh, idk, MY PHONE WONT TURN ON",@265761 We want to help. Would you please join us in DM so we may help out further? https://t.co/GDrqU22YpT,Wed Nov 22 06:33:13 +0000 2017,Wed Nov 22 13:48:31 +0000 2017
2519442,@115858 thanks for making a update that completely messed my phone up and not only that glitches every two minutes. 😤,@717655 We are here for you. What specific issues are you experiencing?,Wed Nov 15 23:58:15 +0000 2017,Thu Nov 16 00:54:56 +0000 2017
2520722,"Yes it is, @AppleSupport. It shows me the attached error...#iphone #apple https://t.co/CfSxpVH6CN",@137626 Thank you. Please come on over to DM and we'll be happy to take a closer look into this issue with you. https://t.co/GDrqU22YpT,Thu Nov 16 06:12:57 +0000 2017,Thu Nov 16 14:12:29 +0000 2017
658051,@AppleSupport is there a way to block phone calls from numbers that are not in my contacts?  Or at least make them silent or go straight to voicemail?,"@276655 Check out the following article for guidance on how to block numbers: https://t.co/rYxZGDk3Lz

Let us know if you have any questions on this.",Wed Nov 22 22:55:30 +0000 2017,Wed Nov 22 23:08:00 +0000 2017
1639198,When you try to type “i” but it shows up as “! [A]” @AppleSupport what’s up https://t.co/s2nPDX6WsO,@116484 We'd be happy to help. Check out these steps to help: https://t.co/xU1AGHStV6,Sun Nov 05 15:40:55 +0000 2017,Sun Nov 05 19:26:00 +0000 2017
2271841,"Hey @AppleSupport same problem again. When I click ""update all"" Appstore freezes. What do I do? https://t.co/FM8I9fxN45",@524087 Thanks for reaching out to us. Do you experiencing the issue with the App Store after restarting your device?,Thu Oct 19 18:11:56 +0000 2017,Thu Oct 19 18:39:26 +0000 2017
1172915,"@AppleSupport I can only unlock my phone and viee notifications, but I can't open anything",@345240 Which iPhone model do you have? Have you tried force restarting it? This link shows you how: https://t.co/kQXBriN504,Sun Oct 15 20:40:57 +0000 2017,Sun Oct 15 20:49:30 +0000 2017
2442729,@AppleSupport currently running 4.1,@407679 We'd be happy to look into this with you further. DM us using the link below and we'll go from there.,Wed Nov 15 00:08:04 +0000 2017,Wed Nov 15 00:16:53 +0000 2017
1773448,@AppleSupport fix the goddamn “I” issue.,@533007 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 02:24:05 +0000 2017,Wed Nov 08 02:46:00 +0000 2017
749751,@AppleSupport please confirm if i use a shared icloud storage of 200 for two different itunes accounts their photos will not merge i to one?,@299215 We want to help. Have you taken a look here at how iCloud Photo Library works? https://t.co/Nnb9YDTQ4t,Wed Oct 11 15:43:38 +0000 2017,Wed Oct 11 16:30:00 +0000 2017
1938566,@576671 @115858 And your update sucks too. After being forced to update my phone the damn thing froze 3 times today vs never before the update.,@576670 We want to help with your iPhone. Are you experiencing that when using a specific application? DM us back to continue. https://t.co/GDrqU22YpT,Sat Oct 28 02:30:05 +0000 2017,Sat Oct 28 03:18:26 +0000 2017
2014019,@AppleSupport when will my I️ button get fixed?,@129830 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 12:15:12 +0000 2017,Sun Nov 05 17:28:00 +0000 2017
357406,@AppleSupport these new updates are honestly killing my phone faster than without them. Fix your s*it now please.,@200872 Thanks for reaching out. DM which iPhone and specific IOS version you are using currently so we can help. https://t.co/GDrqU22YpT,Sun Oct 08 10:22:09 +0000 2017,Sun Oct 08 15:30:34 +0000 2017
1453849,@AppleSupport My phone is possessed...your agents say it’s because the new phone had ‘old’ sw. really? Forcing me to buy apple care when I would not have.,@457396 We'd like to learn more about what's happening. Can you send us some details in DM? https://t.co/GDrqU22YpT,Sun Nov 05 22:15:36 +0000 2017,Mon Nov 06 00:32:27 +0000 2017
1366374,@AppleSupport My phone freezes on a white screen! This problem seems to be coming and going,"@438078 Do you have any pending updates in the app store? if you do, let' update all the apps that have an update available.",Fri Oct 27 21:54:41 +0000 2017,Fri Oct 27 23:19:31 +0000 2017
1693456,I i know i ain’t the only one who see the exclamation mark and Super Mario box @AppleSupport I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️,@513930 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 16:41:50 +0000 2017,Mon Nov 06 19:18:00 +0000 2017
1833589,Ok @115858 I spent $1070 on the new iPhone and i didn’t even have as many problems with my iPhone 6 after 2 years wyd,@550036 We want you to get the most out of your new phone! Let us know what kind of issues you're having in DM so we can better assist. https://t.co/GDrqU22YpT,Wed Oct 18 05:46:32 +0000 2017,Wed Oct 18 12:59:01 +0000 2017
1022354,@115858 I need my phone fixed ASAP,@361913 Let us help. Would you tell us what's wrong with your iPhone?,Thu Oct 12 15:16:12 +0000 2017,Thu Oct 12 16:01:00 +0000 2017
1795222,This thing is the bane of my life. @115858 when will you make things that don't break after a couple of months? This is the second one starts to pause and skip songs. 🙄 https://t.co/eJDJuuI7fo,@307350 Let's get this resolved. Have you tried it with any other headphones? Reply in DM and we'll get it resolved. https://t.co/GDrqU22YpT,Thu Oct 12 06:44:26 +0000 2017,Thu Oct 12 13:22:33 +0000 2017
45590,@126097 @AppleSupport Yes. Mine is doing the same,@126095 We'd like to look into this with you. Could you DM us the exact version of iOS you are running? https://t.co/GDrqU22YpT,Wed Nov 01 15:58:29 +0000 2017,Wed Nov 01 16:33:28 +0000 2017
665823,@AppleSupport I have 5.9GB of photos on my iCloud but I can’t access any of these photos from any device. What’s causing this?,@278597 We’d like to help with your Photos. Can you start by confirming you have enough free available space in your iCloud Storage? You can find the steps here: https://t.co/7vNd2QAL5s,Sat Nov 11 10:18:16 +0000 2017,Sat Nov 11 16:34:58 +0000 2017
2725965,@AppleSupport who makes your MacBook batteries? @1647 ? https://t.co/hisoejywnU,"@764470 We know this is unexpected, and we'd love to see how we can help. Send us over a DM with the country where you're located, and the model MacBook you're using. We'll take it from there. https://t.co/GDrqU22YpT",Mon Nov 20 04:19:05 +0000 2017,Mon Nov 20 13:24:00 +0000 2017
1772613,@AppleSupport why does the letter “I” keep getting autocorrected: https://t.co/cAzQWAzLMQ,@532769 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 23:26:02 +0000 2017,Wed Nov 08 02:02:24 +0000 2017
2246912,"@AppleSupport guys, not so long ago I tweeted about a problem with my app store on my macb air. The app store's still not working. Help?","@355838 We'll continue to help out with this. Did you complete the steps that were previously advised? If so and they did not help, try setting up a test user account and see if you can access the Mac App Store from there. Here's how. https://t.co/yoThHdqdHe",Sat Nov 25 14:23:39 +0000 2017,Sat Nov 25 15:17:00 +0000 2017
1073903,"@AppleSupport Thank you for getting back to me, I have not used any links😀 you lot are utter dons 😌",@373384 We'd recommend reaching out to your carrier to look into the number that sent that to you as well.,Fri Oct 13 14:01:19 +0000 2017,Fri Oct 13 15:09:00 +0000 2017
1460634,Why did iOS 11 fuck with every single setting on my phone. Really @115858 ??!?,@459015 We want to help. What is happening with your iPhone? Let us know to continue.,Thu Nov 02 18:40:06 +0000 2017,Thu Nov 02 21:16:31 +0000 2017
451376,@AppleSupport I need to downgrade a storage plan for an Apple ID that I don’t use any more. How do I do that without it being complicated? Thanks in advance! :-),@222035 We would be glad to help you make this a smooth process to complete. Reach out to our Apple ID team here: https://t.co/UJm15vmMM2,Thu Nov 30 21:55:31 +0000 2017,Thu Nov 30 22:06:31 +0000 2017
2220329,"@AppleSupport help me.. my iPhone 5s is freezing on homescreen, can't adjust audio, after update to iOS 11.0.3. please fix it asap",@648515 We'd love to help. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,Thu Oct 19 15:11:40 +0000 2017,Thu Oct 19 15:40:00 +0000 2017
1748019,@AppleSupport Thank you - I got support at the Apple Store Hamburg,@526939 No problem. Feel free to reach out if you have any other questions.,Tue Nov 07 21:35:28 +0000 2017,Tue Nov 07 22:23:29 +0000 2017
754212,Hey @115858 @AppleSupport when are the #iPhoneX cases being released? 🤔,@300273 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd,Wed Oct 11 13:11:15 +0000 2017,Wed Oct 11 15:01:24 +0000 2017
1725227,@115858 I updated my phone so why do I keep seeing squares.... 😑 y’all on some bullshit,@439281 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 02:55:35 +0000 2017,Tue Nov 07 04:53:29 +0000 2017
2110920,"@AppleSupport hello, ups has officially lost my package. What am I supposed to do now? I've been waiting for my phone since ever!","@513266 We're sorry to hear that. If you have already spoken to UPS regarding the lost package, let's get you to our Sales team here: https://t.co/8yjRd1Xo0i",Fri Nov 17 16:29:06 +0000 2017,Fri Nov 17 18:00:00 +0000 2017
793958,11.0.3 is suck. All my app get crashed. @AppleSupport,@309306 We'd be happy to look into what's going on. Which device are you using?,Thu Oct 12 09:24:40 +0000 2017,Thu Oct 12 13:58:00 +0000 2017
542426,@AppleSupport Why are devices crashing on iOS 11.1.2!,"@245896 If you're having this issue on your iPhone, check out: https://t.co/osZOKKTalm

DM us if you have any questions. https://t.co/GDrqU22YpT",Sat Dec 02 07:13:03 +0000 2017,Sat Dec 02 15:56:31 +0000 2017
1803025,@AppleSupport  When will we get our text from Photos or pages back?? So frustrating! https://t.co/NXwN2tgC5D,@541776 We'd like to look into this with you. Let us know which iPhone and version of iOS you're using via DM. We'll go from there. https://t.co/GDrqU22YpT,Fri Oct 13 12:10:45 +0000 2017,Fri Oct 13 14:36:28 +0000 2017
373335,@AppleSupport My messenger app won't load after the upgrade. I have deleted it &amp; downloaded again but still no joy... Any tips? C,"@204466 What kind of device do you have? DM us, and we'll work together to find a solution. https://t.co/GDrqU22YpT",Sun Oct 08 23:29:53 +0000 2017,Mon Oct 09 00:12:00 +0000 2017
171777,@AppleSupport oh my days my iPhone has never crashed so much since I updated it!! 😡 #whensmyupgradedueagain 🤔 #about18months #shit,@156117 We’d like to help get that resolved. Can you start by confirming what apps hang up or crash the most?,Fri Nov 24 21:55:43 +0000 2017,Fri Nov 24 22:04:27 +0000 2017
